seed,node,source,destination,app_sequence,origin,ingress_peer,enqueue_event,identity_ordinal,same_app_nsdp_owners_before_enqueue,same_app_waiting_before_enqueue,forward_event,hop_admission_event,next_hop,hop_sequence,nsdp_release_event,completion_event,completion_reason,completion_resend_count,capacity_release_event,receiver_feedback_event,receiver_feedback_reason,ingress_hop_sequence,ingress_previous_feedback_event,ingress_previous_feedback_reason,ingress_same_hop_replay,enqueue_s,forward_s,hop_admission_s,completion_s,capacity_release_s,app_unique_delivered_by_stop,app_destination_delivery_events,app_first_delivery_event,app_first_delivery_s,status_at_stop
129,4,2,1,19703,relay,2,3283955,1,0,0,3430539,3430541,5,1511,3434839,3434840,ack,2,3434840,3283956,dack,1213,,,False,3965.114813632,4133.6942925,4133.6942925,4139.564292444,4139.564292444,True,1,3540973,4258.290811086,released
129,2,2,1,20341,local,,3284144,1,0,0,3410279,3410281,4,1259,3411297,3411298,dack,0,3427232,,,,,,,3965.22,4108.656293688,4108.656293688,4109.755293632,4129.75529366,True,1,3655784,4389.798811086,released
129,2,2,1,20342,local,,3284201,1,0,0,3410286,3410288,4,1260,3411295,3411296,dack,0,3427231,,,,,,,3965.24,4108.656293688,4108.656293688,4109.755293632,4129.75529366,True,1,3657106,4391.072811086,released
129,3,3,1,20345,local,,3284705,1,0,0,3284713,3284715,1,5510,3294845,3294846,ack,0,3294846,,,,,,,3965.8,3965.800000028,3965.800000028,3978.510108077,3978.510108077,True,1,3294511,3978.049808077,released
129,4,7,1,18204,relay,2,3284816,1,0,0,3431781,3431783,5,1512,3433627,3433628,dack,1,3450276,3284817,dack,1216,,,False,3966.050813632,4135.9172925,4135.9172925,4138.199292444,4158.199292472,False,0,,,released
129,3,3,1,20348,local,,3285163,1,0,0,3285171,3285173,1,5511,3295403,3295404,ack,0,3295404,,,,,,,3966.32,3966.320000028,3966.320000028,3979.368108077,3979.368108077,True,1,3295161,3978.946808077,released
129,3,3,1,20353,local,,3286182,1,0,0,3286190,3286192,1,5512,3295972,3295973,ack,0,3295973,,,,,,,3967.92,3967.920000028,3967.920000028,3980.291108077,3980.291108077,True,1,3295887,3980.155808077,released
129,4,2,1,19716,relay,2,3286970,1,0,0,3434846,3434848,5,1513,3435425,3435426,ack,0,3435426,3286972,dack,1215,,,False,3969.157813632,4139.564292472,4139.564292472,4140.201292444,4140.201292444,True,1,3541135,4258.537811086,released
129,2,2,1,20358,local,,3287230,1,0,0,3421211,3421213,4,1261,3421931,3421932,dack,0,3438427,,,,,,,3969.36,4123.034293688,4123.034293688,4123.665293632,4143.66529366,True,1,3658351,4392.762811086,released
129,3,3,1,20359,local,,3287381,1,0,0,3287392,3287394,1,5513,3296686,3296687,ack,0,3296687,,,,,,,3969.46,3969.460000028,3969.460000028,3981.162108077,3981.162108077,True,1,3296595,3981.039808077,released
129,5,5,1,20360,local,,3287386,1,0,0,3364898,3364900,1,2171,3373338,3373339,ack,0,3373339,,,,,,,3969.46,4056.523111114,4056.523111114,4065.844111086,4065.844111086,True,1,3372900,4065.357811086,released
129,5,5,1,20361,local,,3287430,1,0,0,3364905,3364907,1,2172,3374054,3374055,ack,0,3374055,,,,,,,3969.48,4056.523111114,4056.523111114,4066.637111086,4066.637111086,True,1,3373925,4066.501811086,released
129,3,3,1,20362,local,,3287509,1,0,0,3287517,3287519,1,5514,3297098,3297099,ack,0,3297099,,,,,,,3969.56,3969.560000028,3969.560000028,3981.734108077,3981.734108077,True,1,3296894,3981.429808077,released
129,3,3,1,20367,local,,3288626,1,0,0,3288634,3288636,1,5515,3305174,3305175,no_ack,2,3305175,,,,,,,3971.26,3971.260000028,3971.260000028,3990.166000028,3990.166000028,True,1,3307681,3992.544808077,released
129,3,3,1,20368,local,,3288646,1,0,0,3288654,3288656,1,5516,3298271,3298272,ack,0,3298272,,,,,,,3971.28,3971.280000028,3971.280000028,3982.966288077,3982.966288077,True,1,3298036,3982.755808077,released
129,5,5,1,20369,local,,3288831,1,0,0,3366571,3366573,1,2173,3381882,3381883,ack,0,3381883,,,,,,,3971.52,4058.837111114,4058.837111114,4076.127111086,4076.127111086,True,1,3381203,4075.419811086,released
129,3,3,1,20372,local,,3289371,1,0,0,3289379,3289381,1,5517,3299583,3299584,ack,0,3299584,,,,,,,3972.52,3972.520000028,3972.520000028,3984.409288077,3984.409288077,True,1,3298442,3983.262808077,released
129,3,3,1,20374,local,,3289667,1,0,0,3289675,3289677,1,5518,3307472,3307473,no_ack,2,3307473,,,,,,,3973.08,3973.080000028,3973.080000028,3992.519000028,3992.519000028,True,1,3309106,3994.078808077,released
129,5,8,1,17604,relay,4,3289728,1,0,0,3366578,3366580,1,2174,3381879,3381880,ack,0,3381880,3289730,ack,1426,,,False,3973.187812444,4058.837111114,4058.837111114,4076.127111086,4076.127111086,True,1,3381337,4075.666811086,released
129,3,3,1,20377,local,,3290218,1,0,0,3290226,3290228,1,5519,3299580,3299581,ack,0,3299581,,,,,,,3973.78,3973.780000028,3973.780000028,3984.409288077,3984.409288077,True,1,3299459,3984.289808077,released
129,5,7,1,17057,relay,4,3290263,1,0,0,3368097,3368099,1,2175,3383259,3383260,ack,0,3383260,3290264,ack,1427,,,False,3973.837812444,4060.631111114,4060.631111114,4077.453111086,4077.453111086,True,1,3382969,4077.005811086,released
129,8,7,1,19733,relay,7,3290348,1,0,0,3418519,3418521,2,906,3419384,3419385,dack,0,3435737,3290350,dack,597,,,False,3973.941812442,4119.628295402,4119.628295402,4120.636295346,4140.636295374,True,1,3765380,4512.102811086,released
129,3,3,1,20381,local,,3290766,1,0,0,3290774,3290776,1,5520,3300869,3300870,ack,0,3300870,,,,,,,3974.2,3974.200000028,3974.200000028,3985.959108077,3985.959108077,True,1,3300369,3985.368808077,released
129,8,7,1,19740,relay,7,3290908,1,0,0,3419393,3419395,2,907,3419857,3419858,dack,0,3436191,3290909,dack,598,,,False,3974.266812442,4120.636295374,4120.636295374,4121.260295346,4141.260295374,False,0,,,released
129,5,8,1,17599,relay,4,3291141,1,0,0,3368104,3368106,1,2176,3383724,3383725,ack,0,3383725,3291142,ack,1428,,,False,3974.552812444,4060.631111114,4060.631111114,4077.999111086,4077.999111086,True,1,3383608,4077.863811086,released
129,7,7,1,20385,local,,3291184,1,0,0,3387651,3387653,8,613,3388317,3388318,dack,0,3405490,,,,,,,3974.56,4083.137292498,4083.137292498,4083.729292442,4103.72929247,True,1,3876581,4638.592811086,released
129,7,7,1,20386,local,,3291212,1,0,0,3404914,3404916,8,614,3406481,3406482,dack,0,3422924,,,,,,,3974.58,4103.137292498,4103.137292498,4104.737292442,4124.73729247,True,1,3878443,4641.322811086,released
129,3,3,1,20387,local,,3291260,1,0,0,3291286,3291288,1,5521,3300866,3300867,ack,0,3300867,,,,,,,3974.62,3974.620000028,3974.620000028,3985.959108077,3985.959108077,True,1,3300591,3985.745808077,released
129,3,3,1,20389,local,,3291915,1,0,0,3291923,3291925,1,5522,3302285,3302286,ack,0,3302286,,,,,,,3975.3,3975.300000028,3975.300000028,3986.947108077,3986.947108077,True,1,3301998,3986.707808077,released
129,4,7,1,18213,relay,2,3292162,1,0,0,3435432,3435434,5,1514,3443445,3443446,no_ack,2,3443446,3292164,dack,1217,,,False,3975.618813632,4140.201292472,4140.201292472,4149.362000028,4149.362000028,False,0,,,released
129,4,7,1,18293,relay,2,3292826,1,0,0,3450280,3450282,5,1515,3452772,3452773,ack,0,3452773,3292827,dack,1218,,,False,3976.372813632,4158.1992925,4158.1992925,4161.859292444,4161.859292444,True,1,3544326,4262.255811086,released
129,3,3,1,20394,local,,3293141,1,0,0,3293149,3293151,1,5523,3302932,3302933,ack,0,3302933,,,,,,,3976.6,3976.600000028,3976.600000028,3987.636108077,3987.636108077,True,1,3302841,3987.513808077,released
129,3,3,1,20396,local,,3294047,1,0,0,3294059,3294061,1,5524,3304029,3304030,ack,0,3304030,,,,,,,3977.48,3977.480000028,3977.480000028,3988.634288077,3988.634288077,True,1,3303755,3988.410808077,released
129,8,7,1,19843,relay,7,3294438,1,0,0,3435741,3435743,2,908,3436676,3436677,ack,0,3436677,3294440,dack,599,,,False,3977.984812442,4140.636295402,4140.636295402,4141.800295346,4141.800295346,False,0,,,released
129,7,7,1,20400,local,,3294594,1,0,0,3405494,3405496,8,615,3406479,3406480,dack,0,3422923,,,,,,,3978.12,4103.729292498,4103.729292498,4104.737292442,4124.73729247,True,1,3864682,4623.421811086,released
129,3,3,1,20402,local,,3294894,1,0,0,3294906,3294908,1,5525,3304814,3304815,ack,0,3304815,,,,,,,3978.52,3978.520000028,3978.520000028,3989.492288077,3989.492288077,True,1,3304187,3988.917808077,released
129,3,3,1,20403,local,,3294918,1,0,0,3294926,3294928,1,5526,3305192,3305193,ack,0,3305193,,,,,,,3978.54,3978.540000028,3978.540000028,3990.168288077,3990.168288077,True,1,3304960,3989.762808077,released
129,3,3,1,20406,local,,3295452,1,0,0,3295460,3295462,1,5527,3305189,3305190,ack,0,3305190,,,,,,,3979.38,3979.380000028,3979.380000028,3990.168288077,3990.168288077,True,1,3305102,3990.048808077,released
129,3,3,1,20409,local,,3296018,1,0,0,3296029,3296031,1,5528,3305841,3305842,ack,0,3305842,,,,,,,3980.3,3980.300000028,3980.300000028,3990.844288077,3990.844288077,True,1,3305783,3990.763808077,released
129,5,5,1,20410,local,,3296023,1,0,0,3370278,3370280,1,2177,3384313,3384314,ack,0,3384314,,,,,,,3980.3,4062.906111114,4062.906111114,4078.818111086,4078.818111086,True,1,3384165,4078.643811086,released
129,5,7,1,17159,relay,4,3296159,1,0,0,3373345,3373347,1,2178,3385838,3385839,ack,0,3385839,3296161,ack,1429,,,False,3980.532812444,4065.844111114,4065.844111114,4080.755111086,4080.755111086,True,1,3385669,4080.437811086,released
129,3,3,1,20413,local,,3296727,1,0,0,3296735,3296737,1,5529,3306924,3306925,ack,0,3306925,,,,,,,3981.18,3981.180000028,3981.180000028,3991.897288077,3991.897288077,True,1,3306422,3991.309808077,released
129,5,2,1,18796,relay,4,3296848,1,0,0,3374061,3374063,1,2179,3386615,3386616,ack,0,3386616,3296849,ack,1430,,,False,3981.403812444,4066.637111114,4066.637111114,4081.743111086,4081.743111086,True,1,3386192,4081.204811086,released
129,5,7,1,17232,relay,4,3297051,1,0,0,3381889,3381891,1,2180,3396091,3396092,ack,2,3396092,3297052,ack,1431,,,False,3981.715812444,4076.127111114,4076.127111114,4093.456111086,4093.456111086,True,1,3395370,4092.397811086,released
129,3,3,1,20417,local,,3297108,1,0,0,3297116,3297118,1,5530,3306921,3306922,ack,0,3306922,,,,,,,3981.74,3981.740000028,3981.740000028,3991.897288077,3991.897288077,True,1,3306770,3991.686808077,released
129,5,7,1,17132,relay,4,3297665,1,0,0,3381896,3381898,1,2181,3388087,3388088,ack,0,3388088,3297666,ack,1432,,,False,3982.365812444,4076.127111114,4076.127111114,4083.628111086,4083.628111086,True,1,3387222,4082.530811086,released
129,5,2,1,18908,relay,4,3297823,1,0,0,3383266,3383268,1,2182,3388084,3388085,ack,0,3388085,3297824,ack,1433,,,False,3982.612812444,4077.453111114,4077.453111114,4083.628111086,4083.628111086,True,1,3387459,4082.868811086,released
129,3,3,1,20421,local,,3298286,1,0,0,3298294,3298296,1,5531,3307754,3307755,ack,0,3307755,,,,,,,3982.98,3982.980000028,3982.980000028,3992.651288077,3992.651288077,True,1,3307156,3992.167808077,released
129,4,8,1,18977,relay,2,3298616,1,0,0,3452779,3452781,5,1516,3453634,3453635,ack,0,3453635,3298618,dack,1219,,,False,3983.509813632,4161.859292472,4161.859292472,4163.263292444,4163.263292444,True,1,3545051,4263.113811086,released
129,3,3,1,20425,local,,3299594,1,0,0,3299602,3299604,1,5532,3308511,3308512,ack,0,3308512,,,,,,,3984.42,3984.420000028,3984.420000028,3993.483288077,3993.483288077,True,1,3308164,3993.064808077,released
129,3,3,1,20426,local,,3299618,1,0,0,3299626,3299628,1,5533,3308508,3308509,ack,0,3308509,,,,,,,3984.44,3984.440000028,3984.440000028,3993.483288077,3993.483288077,True,1,3308434,3993.389808077,released
129,5,4,1,19463,relay,4,3300431,1,0,0,3383731,3383733,1,2183,3388081,3388082,ack,0,3388082,3300433,ack,1435,,,False,3985.485812444,4077.999111114,4077.999111114,4083.628111086,4083.628111086,True,1,3387679,4083.141811086,released
129,4,8,1,18996,relay,2,3300595,1,0,0,3453641,3453643,5,1517,3455229,3455230,ack,0,3455230,3300597,dack,1220,,,False,3985.745813632,4163.263292472,4163.263292472,4164.719292444,4164.719292444,True,1,3545907,4264.153811086,released
129,3,3,1,20432,local,,3300919,1,0,0,3300927,3300929,1,5534,3309894,3309895,ack,0,3309895,,,,,,,3985.96,3985.960000028,3985.960000028,3994.926288077,3994.926288077,True,1,3309666,3994.806808077,released
129,3,3,1,20433,local,,3300939,1,0,0,3300947,3300949,1,5535,3310682,3310683,ack,0,3310683,,,,,,,3985.98,3985.980000028,3985.980000028,3995.706288077,3995.706288077,True,1,3310547,3995.560808077,released
129,2,8,1,19656,relay,8,3301002,1,0,0,3425486,3425488,4,1262,3426619,3426620,ack,0,3426620,3301004,ack,873,,,False,3986.070815346,4127.948293688,4127.948293688,4129.190293632,4129.190293632,False,0,,,released
129,4,4,1,20435,local,,3301152,1,0,0,3454039,3454041,5,1518,3458483,3458484,ack,1,3458484,,,,,,,3986.08,4163.5482925,4163.5482925,4167.631292444,4167.631292444,True,1,3549192,4267.845811086,released
129,8,8,1,20436,local,,3301489,1,0,0,3436195,3436197,2,909,3436673,3436674,ack,0,3436674,,,,,,,3986.26,4141.260295402,4141.260295402,4141.800295346,4141.800295346,False,0,,,released
129,5,5,1,20438,local,,3302168,1,0,0,3384320,3384322,1,2184,3388078,3388079,ack,0,3388079,,,,,,,3986.86,4078.818111114,4078.818111114,4083.628111086,4083.628111086,True,1,3387820,4083.388811086,released
129,3,3,1,20439,local,,3302332,1,0,0,3302340,3302342,1,5536,3311310,3311311,ack,0,3311311,,,,,,,3986.96,3986.960000028,3986.960000028,3996.161288077,3996.161288077,True,1,3311235,3996.028808077,released
129,3,3,1,20441,local,,3302973,1,0,0,3302981,3302983,1,5537,3312378,3312379,ack,0,3312379,,,,,,,3987.64,3987.640000028,3987.640000028,3997.045288077,3997.045288077,True,1,3311847,3996.548808077,released
129,2,8,1,19661,relay,8,3303177,1,0,0,3426171,3426173,4,1263,3429326,3429327,ack,1,3429327,3303178,ack,874,,,False,3987.825815346,4128.663293688,4128.663293688,4132.063293632,4132.063293632,True,1,3660418,4395.687811086,released
129,8,8,1,20443,local,,3303327,1,0,0,3436683,3436685,2,910,3437598,3437599,ack,0,3437599,,,,,,,3987.9,4141.800295374,4141.800295374,4142.749295346,4142.749295346,True,1,3771611,4518.199811086,released
129,5,2,1,18918,relay,4,3303555,1,0,0,3384327,3384329,1,2185,3389698,3389699,ack,0,3389699,3303556,ack,1436,,,False,3988.202812444,4078.818111114,4078.818111114,4085.279111086,4085.279111086,True,1,3389101,4084.480811086,released
129,3,3,1,20446,local,,3304040,1,0,0,3304048,3304050,1,5538,3313207,3313208,ack,0,3313208,,,,,,,3988.64,3988.640000028,3988.640000028,3998.075108077,3998.075108077,True,1,3312681,3997.471808077,released
129,3,3,1,20448,local,,3304825,1,0,0,3304833,3304835,1,5539,3313595,3313596,ack,0,3313596,,,,,,,3989.5,3989.500000028,3989.500000028,3998.439108077,3998.439108077,True,1,3313468,3998.329808077,released
129,3,3,1,20451,local,,3305204,1,0,0,3305212,3305214,1,5540,3315014,3315015,ack,0,3315015,,,,,,,3990.18,3990.180000028,3990.180000028,4000.064108077,4000.064108077,True,1,3314560,3999.538808077,released
129,3,3,1,20452,local,,3305224,1,0,0,3305232,3305234,1,5541,3315011,3315012,ack,0,3315012,,,,,,,3990.2,3990.200000028,3990.200000028,4000.064108077,4000.064108077,True,1,3314900,3999.928808077,released
129,2,8,1,19678,relay,8,3305243,1,0,0,3426626,3426628,4,1264,3427175,3427176,ack,0,3427176,3305245,ack,876,,,False,3990.217815346,4129.19029366,4129.19029366,4129.749293632,4129.749293632,True,1,3657258,4391.319811086,released
129,3,3,1,20454,local,,3305293,1,0,0,3305305,3305307,1,5542,3315757,3315758,ack,0,3315758,,,,,,,3990.22,3990.220000028,3990.220000028,4001.156108077,4001.156108077,True,1,3315498,4000.747808077,released
129,5,4,1,19499,relay,4,3305417,1,0,0,3385845,3385847,1,2186,3396088,3396089,ack,2,3396089,3305418,ack,1438,,,False,3990.412812444,4080.755111114,4080.755111114,4093.456111086,4093.456111086,True,1,3395551,4092.644811086,released
129,8,8,1,20456,local,,3305569,1,0,0,3436690,3436692,2,911,3437595,3437596,ack,0,3437596,,,,,,,3990.5,4141.800295374,4141.800295374,4142.749295346,4142.749295346,False,0,,,released
129,5,8,1,17810,relay,4,3305731,1,0,0,3386622,3386624,1,2187,3389695,3389696,ack,0,3389696,3305732,ack,1439,,,False,3990.750812444,4081.743111114,4081.743111114,4085.279111086,4085.279111086,True,1,3389603,4085.130811086,released
129,3,3,1,20459,local,,3305857,1,0,0,3305865,3305867,1,5543,3315754,3315755,ack,0,3315755,,,,,,,3990.86,3990.860000028,3990.860000028,4001.156108077,4001.156108077,True,1,3315668,4001.007808077,released
129,4,4,1,20460,local,,3306093,1,0,0,3455236,3455238,5,1519,3462396,3462397,ack,2,3462397,,,,,,,3991.02,4164.719292472,4164.719292472,4171.388292444,4171.388292444,True,1,3553384,4273.890811086,released
129,5,7,1,17236,relay,4,3306522,1,0,0,3388094,3388096,1,2188,3390564,3390565,ack,0,3390565,3306523,ack,1440,,,False,3991.517812444,4083.628111114,4083.628111114,4086.189111086,4086.189111086,True,1,3390204,4085.741811086,released
129,3,3,1,20464,local,,3306934,1,0,0,3306942,3306944,1,5544,3316120,3316121,ack,0,3316121,,,,,,,3991.9,3991.900000028,3991.900000028,4001.559108077,4001.559108077,True,1,3316026,4001.410808077,released
129,3,3,1,20465,local,,3306952,1,0,0,3306960,3306962,1,5545,3317452,3317453,ack,0,3317453,,,,,,,3991.92,3991.920000028,3991.920000028,4003.444108077,4003.444108077,True,1,3316593,4002.229808077,released
129,5,2,1,18958,relay,4,3306986,1,0,0,3388101,3388103,1,2189,3391884,3391885,ack,0,3391885,3306987,ack,1441,,,False,3991.946812444,4083.628111114,4083.628111114,4087.554111086,4087.554111086,True,1,3391628,4087.275811086,released
129,5,4,1,19496,relay,4,3307307,1,0,0,3388108,3388110,1,2190,3393142,3393143,ack,0,3393143,3307308,ack,1437,,,False,3992.362812444,4083.628111114,4083.628111114,4088.906111086,4088.906111086,True,1,3392076,4087.808811086,released
129,3,3,1,20469,local,,3307479,1,0,0,3307487,3307489,1,5546,3317449,3317450,ack,0,3317450,,,,,,,3992.52,3992.520000028,3992.520000028,4003.444108077,4003.444108077,True,1,3316793,4002.489808077,released
129,4,4,1,20470,local,,3307598,1,0,0,3455243,3455245,5,1520,3456378,3456379,ack,0,3456379,,,,,,,3992.54,4164.719292472,4164.719292472,4165.785292444,4165.785292444,True,1,3546674,4265.011811086,released
129,3,3,1,20472,local,,3307766,1,0,0,3307774,3307776,1,5547,3317446,3317447,ack,0,3317447,,,,,,,3992.66,3992.660000028,3992.660000028,4003.444108077,4003.444108077,True,1,3317112,4002.996808077,released
129,5,8,1,17815,relay,4,3307922,1,0,0,3388115,3388117,1,2191,3396678,3396679,ack,2,3396679,3307923,ack,1442,,,False,3992.895812444,4083.628111114,4083.628111114,4094.236111086,4094.236111086,True,1,3396604,4094.100811086,released
129,2,7,1,19015,relay,8,3308272,1,0,0,3427182,3427184,4,1265,3427734,3427735,dack,0,3443944,3308274,dack,877,,,False,3993.246815346,4129.74929366,4129.74929366,4130.282293632,4150.28229366,False,0,,,released
129,3,3,1,20477,local,,3308523,1,0,0,3308531,3308533,1,5548,3317443,3317444,ack,0,3317444,,,,,,,3993.5,3993.500000028,3993.500000028,4003.444108077,4003.444108077,True,1,3317285,4003.295808077,released
129,3,3,1,20478,local,,3308541,1,0,0,3308549,3308551,1,5549,3318509,3318510,ack,0,3318510,,,,,,,3993.52,3993.520000028,3993.520000028,4004.471108077,4004.471108077,True,1,3318374,4004.335808077,released
129,5,7,1,17256,relay,4,3308613,1,0,0,3388122,3388124,1,2192,3400161,3400162,no_ack,2,3400162,3308614,ack,1443,,,False,3993.649812444,4083.628111114,4083.628111114,4097.856000028,4097.856000028,True,1,3411992,4110.519811086,released
129,4,4,1,20480,local,,3308809,1,0,0,3456385,3456387,5,1521,3457132,3457133,ack,0,3457133,,,,,,,3993.74,4165.785292472,4165.785292472,4166.539292444,4166.539292444,True,1,3554703,4275.372811086,released
129,5,8,1,17863,relay,4,3309578,1,0,0,3388129,3388131,1,2193,3396085,3396086,ack,1,3396086,3309579,ack,1445,,,False,3994.754812444,4083.628111114,4083.628111114,4093.456111086,4093.456111086,True,1,3394221,4090.343811086,released
129,3,3,1,20484,local,,3309929,1,0,0,3309937,3309939,1,5550,3319725,3319726,ack,0,3319726,,,,,,,3994.94,3994.940000028,3994.940000028,4006.109108077,4006.109108077,True,1,3319385,4005.570808077,released
129,8,7,1,19848,relay,7,3310058,1,0,0,3437605,3437607,2,912,3438632,3438633,dack,0,3454326,3310060,dack,600,,,False,3995.183812442,4142.749295374,4142.749295374,4143.815295346,4163.815295374,True,1,3772236,4519.057811086,released
129,5,8,1,17864,relay,4,3310065,1,0,0,3389705,3389707,1,2194,3412683,3412684,ack,2,3412684,3310066,ack,1446,,,False,3995.183812444,4085.279111114,4085.279111114,4111.773111086,4111.773111086,True,1,3412301,4111.026811086,released
129,8,8,1,20487,local,,3310317,1,0,0,3437612,3437614,2,913,3438629,3438630,ack,0,3438630,,,,,,,3995.3,4142.749295374,4142.749295374,4143.815295346,4143.815295346,True,1,3801606,4551.336811086,released
129,5,7,1,17330,relay,4,3310476,1,0,0,3389712,3389714,1,2195,3413151,3413152,no_ack,2,3413152,3310477,ack,1447,,,False,3995.547812444,4085.279111114,4085.279111114,4112.275000028,4112.275000028,True,1,3416948,4117.643811086,released
129,8,7,1,19855,relay,7,3310551,1,0,0,3437619,3437621,2,914,3438627,3438628,dack,0,3454325,3310552,dack,601,,,False,3995.560812442,4142.749295374,4142.749295374,4143.815295346,4163.815295374,True,1,3773694,4521.124811086,released
129,3,3,1,20491,local,,3310696,1,0,0,3310704,3310706,1,5551,3320488,3320489,ack,0,3320489,,,,,,,3995.72,3995.720000028,3995.720000028,4006.941108077,4006.941108077,True,1,3320012,4006.415808077,released
129,5,4,1,19562,relay,4,3310811,1,0,0,3390571,3390573,1,2196,3396082,3396083,ack,1,3396083,3310812,ack,1448,,,False,3995.794812444,4086.189111114,4086.189111114,4093.456111086,4093.456111086,True,1,3394953,4091.604811086,released
129,7,7,1,20493,local,,3310918,1,0,0,3406074,3406076,8,616,3407109,3407110,dack,0,3423311,,,,,,,3995.84,4104.262292498,4104.262292498,4105.140292442,4125.14029247,True,1,3881428,4644.754811086,released
129,7,7,1,20494,local,,3310945,1,0,0,3422928,3422930,8,617,3424242,3424243,dack,0,3440627,,,,,,,3995.86,4124.737292498,4124.737292498,4126.304292442,4146.30429247,True,1,3867302,4626.996811086,released
129,4,4,1,20495,local,,3311105,1,0,0,3457139,3457141,5,1522,3458480,3458481,ack,0,3458481,,,,,,,3995.92,4166.539292472,4166.539292472,4167.631292444,4167.631292444,True,1,3549363,4268.157811086,released
129,4,8,1,18945,relay,2,3311321,1,0,0,3458490,3458492,5,1523,3460528,3460529,ack,0,3460529,3311323,ack,1222,,,False,3996.171813632,4167.631292472,4167.631292472,4169.503292444,4169.503292444,True,1,3556420,4277.335811086,released
129,3,3,1,20498,local,,3311408,1,0,0,3311416,3311418,1,5552,3320485,3320486,ack,0,3320486,,,,,,,3996.18,3996.180000028,3996.180000028,4006.941108077,4006.941108077,True,1,3320358,4006.818808077,released
129,4,8,1,19002,relay,2,3311973,1,0,0,3458497,3458499,5,1524,3460525,3460526,ack,0,3460526,3311974,ack,1221,,,False,3996.769813632,4167.631292472,4167.631292472,4169.503292444,4169.503292444,True,1,3550337,4269.249811086,released
129,3,3,1,20501,local,,3312399,1,0,0,3312407,3312409,1,5553,3321220,3321221,ack,0,3321221,,,,,,,3997.06,3997.060000028,3997.060000028,4007.734108077,4007.734108077,True,1,3321000,4007.481808077,released
129,4,7,1,18309,relay,2,3312731,1,0,0,3458504,3458506,5,1525,3460522,3460523,ack,0,3460523,3312732,dack,1224,,,False,3997.549813632,4167.631292472,4167.631292472,4169.503292444,4169.503292444,True,1,3570253,4293.130811086,released
129,3,3,1,20505,local,,3313217,1,0,0,3313225,3313227,1,5554,3322808,3322809,ack,0,3322809,,,,,,,3998.08,3998.080000028,3998.080000028,4009.148288077,4009.148288077,True,1,3322186,4008.573808077,released
129,3,3,1,20507,local,,3313657,1,0,0,3313665,3313667,1,5555,3322805,3322806,ack,0,3322806,,,,,,,3998.44,3998.440000028,3998.440000028,4009.148288077,4009.148288077,True,1,3322743,4009.067808077,released
129,8,7,1,19962,relay,7,3313900,1,0,0,3438638,3438640,2,915,3439189,3439190,dack,0,3455010,3313902,dack,602,,,False,3998.745812442,4143.815295374,4143.815295374,4144.491295346,4164.491295374,True,1,3783896,4531.849811086,released
129,4,7,1,18398,relay,2,3313964,1,0,0,3460535,3460537,5,1526,3461509,3461510,ack,0,3461510,3313965,dack,1226,,,False,3998.784813632,4169.503292472,4169.503292472,4170.465292444,4170.465292444,True,1,3551526,4270.900811086,released
129,7,7,1,20511,local,,3314255,1,0,0,3422935,3422937,8,618,3424240,3424241,dack,0,3440626,,,,,,,3999.08,4124.737292498,4124.737292498,4126.304292442,4146.30429247,True,1,3880215,4643.324811086,released
129,3,3,1,20515,local,,3315038,1,0,0,3315046,3315048,1,5556,3323988,3323989,ack,0,3323989,,,,,,,4000.08,4000.080000028,4000.080000028,4010.711108077,4010.711108077,True,1,3323613,4010.172808077,released
129,3,3,1,20516,local,,3315060,1,0,0,3315072,3315074,1,5557,3323985,3323986,ack,0,3323986,,,,,,,4000.1,4000.100000028,4000.100000028,4010.711108077,4010.711108077,True,1,3323928,4010.601808077,released
129,3,3,1,20520,local,,3315833,1,0,0,3315841,3315843,1,5558,3325187,3325188,ack,0,3325188,,,,,,,4001.16,4001.160000028,4001.160000028,4011.816108077,4011.816108077,True,1,3324515,4011.160808077,released
129,3,3,1,20521,local,,3315867,1,0,0,3315875,3315877,1,5559,3325184,3325185,ack,0,3325185,,,,,,,4001.18,4001.180000028,4001.180000028,4011.816108077,4011.816108077,True,1,3325111,4011.693808077,released
129,3,3,1,20523,local,,3316169,1,0,0,3316177,3316179,1,5560,3325759,3325760,ack,0,3325760,,,,,,,4001.56,4001.560000028,4001.560000028,4012.466108077,4012.466108077,True,1,3325704,4012.356808077,released
129,4,8,1,19007,relay,2,3316433,1,0,0,3460542,3460544,5,1527,3461506,3461507,ack,0,3461507,3316435,dack,1223,,,False,4002.047813632,4169.503292472,4169.503292472,4170.465292444,4170.465292444,True,1,3587514,4312.409811086,released
129,4,7,1,18316,relay,2,3316653,1,0,0,3460549,3460551,5,1528,3461503,3461504,ack,0,3461504,3316654,dack,1225,,,False,4002.346813632,4169.503292472,4169.503292472,4170.465292444,4170.465292444,True,1,3552657,4272.551811086,released
129,2,7,1,19022,relay,8,3317336,1,0,0,3427236,3427238,4,1266,3428774,3428775,dack,0,3445039,3317338,ack,878,,,False,4003.347815346,4129.755293688,4129.755293688,4131.478293632,4151.47829366,True,1,3658068,4392.489811086,released
129,3,3,1,20533,local,,3317523,1,0,0,3317531,3317533,1,5561,3326163,3326164,ack,0,3326164,,,,,,,4003.46,4003.460000028,4003.460000028,4012.983288077,4012.983288077,True,1,3326065,4012.863808077,released
